inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,multi_step,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,worker_receive_time,real_distribution,striping,worker_recv_rate,num_workers,max_param_size,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,43,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,1.5268090495999926,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,43,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,0.6077345164799999,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,44,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,2.0259284249600147,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,44,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,1.1818566463999916,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,44,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,1.5246633215999925,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,44,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,0.6087345164799999,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,45,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,2.0205157248000054,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,45,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,1.1815527231999898,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,45,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,1.5102261375999917,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,45,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,0.6037345164799999,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,46,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,2.0024088652799725,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,0,0.184,25.0,-1,46,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,1.1730764607999882,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,46,0,1,"[1.0441436377599866, 1.0472893657599869, 1.0504350937599871, 1.0535808217599874, 1.0567265497599876, 1.0598722777599878, 1.063018005759988, 1.0661637337599883, 1.0693094617599885, 1.0724551897599888, 1.075600917759989, 1.0787466457599892, 1.0818923737599895, 1.0850381017599897, 1.08818382975999, 1.0913295577599902, 1.0944752857599904, 1.0976210137599907, 1.100766741759991, 1.1039124697599911, 1.1070581977599914, 1.1102039257599916, 1.1133496537599918, 1.116495381759992, 1.1196411097599923, 1.1227868377599926, 1.1259325657599928, 1.129078293759993, 1.1322240217599933, 1.1353697497599935, 1.1385154777599937, 1.141661205759994]",0,1,25.0,32,-1.0,1.5303517695999904,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
0,10.0,distribution_csv/inception-v3_extend_17x17_count_1/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_17x17_count_1_param_ps_assignment.json,1,1,0.184,25.0,-1,46,0,1,"[0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976, 0.03616128767999976]",0,1,25.0,32,-1.0,0.6077345164799999,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_17x17_count_1/,3000.0,25.0,1,none,inception-v3_extend_17x17_count_1,0
