inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,fwd_pass_time,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,striping,worker_recv_rate,num_workers,ps_recv_rate,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,worker_receive_time,optimal_param_distribution,model_name,latency_distribution
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,4,1,10,16,10,1.1727823303999527,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,8,1,10,16,10,1.172647289999954,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,1,1,10,32,10,0.9029644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,2,1,10,32,10,1.1729999823999535,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,1,1,10,2,10,0.8449644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,2,1,10,2,10,0.8449485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,4,1,10,2,10,0.8449406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,8,1,10,2,10,0.8449366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,1,1,10,2,10,0.8449644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,1,1,10,4,10,0.8409644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,2,1,10,2,10,0.8449485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,4,1,10,2,10,0.8449406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,2,1,10,4,10,0.8409485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,4,1,10,32,10,0.9029406152000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,8,1,10,2,10,0.8449366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,4,1,10,4,10,0.8409406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,1,1,10,4,10,0.8459644256000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,1,1,10,2,10,0.7909644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,8,1,10,4,10,0.8409366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,2,1,10,4,10,0.8459485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,2,1,10,2,10,0.7909485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,4,1,10,2,10,0.7909406152000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,4,1,10,4,10,0.8459406152000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,1,1,10,8,10,0.7519644256000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,8,1,10,2,10,0.7909366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,8,1,10,4,10,0.8459366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,1,1,10,4,10,0.8409644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,2,1,10,8,10,0.7519484496000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,1,1,10,2,10,0.8389644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,2,1,10,4,10,0.8409485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,2,1,10,2,10,0.8389485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,1,1,10,8,10,0.9824506976000041,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,4,1,10,2,10,0.8389406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,4,1,10,4,10,0.8409406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,4,1,10,8,10,0.7519406152000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,8,1,10,2,10,0.8389366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,2,1,10,8,10,0.9818056784000034,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,8,1,10,4,10,0.8409366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,1,1,10,4,10,0.8459642208000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,41,8,1,10,8,10,0.7519366468000003,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,45,1,1,10,2,10,0.8399644256000015,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,47,8,1,10,32,10,1.1726735043999539,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,2,1,10,4,10,0.8459483472000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,1,1,10,8,10,0.8429644256000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901, 0.2286331584000901]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,44,4,1,10,8,10,0.9817977416000027,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,45,2,1,10,2,10,0.8399485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,4,1,10,4,10,0.8459404104000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057, 0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,45,4,1,10,2,10,0.8399406152000016,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863192720009057, 0.22863192720009057]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,43,2,1,10,8,10,0.8429485520000017,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878, 0.2286323376000878]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,45,8,1,10,2,10,0.8399366468000004,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,0.357,1,json/resnet-200_param_ps_assignment.json,10,-1,46,8,1,10,4,10,0.8459364420000003,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,"[0.22863172200010087, 0.22863172200010087, 0.22863172200010087, 0.22863172200010087]",1,resnet-200,none
